horse_id,sire,dam_sire
2021105587,エピファネイア,ジャングルポケット
2021105195,キズナ,Zensational
2019105748,エピファネイア,デュランダル
2017101436,ゴールドシップ,ティッカネン
2018105308,ハービンジャー,アドマイヤベガ
2021100505,ジョーカプチーノ,キングカメハメハ
2021103716,エスポワールシチー,Hard Spun
2020102027,リオンディーズ,ディープスカイ
2020104469,アジアエクスプレス,ディープインパクト
2022105920,ルヴァンスレーヴ,アグネスタキオン
2022100647,Authentic,Tapit
2022104060,マジェスティックウォリアー,スペシャルウィーク
2022105721,ダイワメジャー,Tapit
2022102636,ビーチパトロール,ディープスカイ
2022107166,アメリカンペイトリオット,キングヘイロー
2022102913,シニスターミニスター,Catcher In The Rye
2022106629,マジェスティックウォリアー,Distorted Humor
2022106576,タワーオブロンドン,ロードカナロア
2022103689,ミッキーアイル,Sunriver
2022105313,エピファネイア,Kendargent
2022105090,ミッキーアイル,キンシャサノキセキ
2022105770,リオンディーズ,ネオユニヴァース
2022100852,ルヴァンスレーヴ,ディープインパクト
2022105886,サトノクラウン,シンボリクリスエス
2022103742,レッドファルクス,サウスヴィグラス
2022102954,バゴ,ディープインパクト
2022105517,ブリックスアンドモルタル,Quality Road
2022105580,キタサンブラック,Medaglia d'Oro
2022100371,シニスターミニスター,スペシャルウィーク
2022101082,ミスターメロディ,キンシャサノキセキ
2021105265,ハーツクライ,Wilburn
2020106680,エピファネイア,Whipper
2021110121,Gun Runner,Ecclesiastic
2021101454,ルーラーシップ,アグネスタキオン
2019104808,ハービンジャー,サクラバクシンオー
2019104963,エピファネイア,Bernardini
2022105140,ドゥラメンテ,American Post
2021106624,キズナ,キングカメハメハ
2020106579,ディーマジェスティ,クロフネ
2022100026,フォーウィールドライブ,ハーツクライ
2022100349,ホッコータルマエ,タイキシャトル
2022102551,ワールドエース,スタチューオブリバティ
2022102543,サトノアラジン,ジェイドロバリー
2022100148,ディスクリートキャット,ブラックタイド
2022107316,ロードカナロア,E Dubai
2022102862,ナダル,エルコンドルパサー
2022107063,ドゥラメンテ,アドマイヤムーン
2022102504,モズアスコット,スペシャルウィーク
2022101129,サンダースノー,ディープインパクト
2022104731,モーリス,ディープインパクト
2022103265,ロードカナロア,ディープインパクト
2022100869,アドマイヤマーズ,ネオユニヴァース
2022102604,ゴールドシップ,バゴ
2022100655,スワーヴリチャード,Frankel
2022101449,ルーラーシップ,ディープインパクト
2022103881,エピファネイア,キングカメハメハ
2022104970,サートゥルナーリア,Custom for Carlos
2022102293,ミッキーアイル,シンボリクリスエス
2022101202,アメリカンペイトリオット,スペシャルウィーク
2022105724,ドレフォン,ロードカナロア
2022103880,ディスクリートキャット,エピファネイア
2020106394,ブラックタイド,スウェプトオーヴァーボード
2019104092,キズナ,キングカメハメハ
2019104126,ドゥラメンテ,Medicean
2022109110,エーシントップ,チチカステナンゴ
2020100912,キズナ,ノボジャック
2020105998,ドゥラメンテ,アドマイヤムーン
2019103908,シニスターミニスター,スペシャルウィーク
2020103308,リアルインパクト,Singspiel
2019104089,ディスクリートキャット,スペシャルウィーク
2019101860,アメリカンペイトリオット,コロナドズクエストCoronado'
2020102687,シニスターミニスター,ハービンジャー
2021102503,タリスマニック,ルーラーシップ
2018101592,エイシンヒカリ,ダンシングブレーヴ
2020103729,キンシャサノキセキ,ワークフォース
2022104314,カリフォルニアクローム,ハーツクライ
2022105630,ルヴァンスレーヴ,ナカヤマフェスタ
2022100288,ゴールドドリーム,Shamardal
2022104963,ルーラーシップ,ディープインパクト
2022102345,ミッキーアイル,エイシンフラッシュ
2022105788,マジェスティックウォリアー,シンボリクリスエス
2022104382,ワールドエース,Gone West
2022101546,エピファネイア,ジャングルポケット
2020100994,ホッコータルマエ,ファスリエフ
2021102369,レインボーライン,ゴールドアリュール
2020104825,ルーラーシップ,ゼンノロブロイ
2020101756,キタサンブラック,ダンスインザダーク
2019105473,ドレフォン,ディープインパクト
2019105262,クロフネ,ルーラーシップ
2022105098,キズナ,All American
2022102614,カレンブラックヒル,Pivotal
2021105630,リアルスティール,Sightseeing
2020110026,Practical Joke,Rahy
2020105650,バゴ,フジキセキ
2019105459,ロードカナロア,Dubawi
2021104131,キズナ,エンパイアメーカー
2022103680,ドレフォン,フレンチデピュティ
2022100321,コパノリッキー,リアルインパクト
2022105632,ナダル,ステイゴールド
2022101065,グァンチャーレ,Swiss Spirit
2022106651,ブリックスアンドモルタル,タートルボウル
2022104585,モーリス,ネオユニヴァース
2022104279,ルヴァンスレーヴ,キングズベストKing'
2022101120,デクラレーションオブウォー,メイショウサムソン
2022109054,ファインニードル,スタチューオブリバティ
2022104916,ミッキーアイル,Zoffany
2022102665,モズアスコット,アルデバラン
2022106868,ゴールドシップ,ヨハネスブルグ
2022103290,ナダル,クロフネ
2021105529,オルフェーヴル,ハービンジャー
2020106798,ドゥラメンテ,Thousand Words
2020103509,エピファネイア,ディープインパクト
2021102787,シルバーステート,Orpen
2021103154,シニスターミニスター,アグネスタキオン
2021110097,Arrogate,Jump Start
2021100376,ゴールデンバローズ,ヴァーミリアン
2021103064,ロジャーバローズ,Posse
2021101621,ロードカナロア,タニノギムレット
2021105433,エピファネイア,ディープインパクト
2020105089,エピファネイア,クロフネ
2017106125,エピファネイア,マイネルラヴ
2020104304,シニスターミニスター,キングカメハメハ
2020110031,Gun Runner,Dixieland Band
2020103779,ドレフォン,シンボリクリスエス
2020105156,ヘニーヒューズ,アルカセット
2022104861,ロードカナロア,スペシャルウィーク
2022101357,バゴ,ステイゴールド
2022100139,リオンディーズ,ファスリエフ
2022105236,サートゥルナーリア,エンパイアメーカー
2022106728,Nyquist,Get Stormy
2022110013,Earthlight,Manduro
2022105309,ミッキーアイル,ロードカナロア
2022100175,アドマイヤマーズ,Colonel John
2022104934,ドゥラメンテ,Bertolini
2022100092,エピファネイア,Sea The StarsSea the Stars
2022106374,ノーブルミッション,ハービンジャー
2022102372,サートゥルナーリア,ディープインパクト
2022103487,エピファネイア,ディープインパクト
2022105808,ナダル,シンボリクリスエス
2022101583,フォーウィールドライブ,スペシャルウィーク
2021104976,ハーツクライ,To Honor and Serve
2021100604,トビーズコーナーToby',キングヘイロー
2020102750,キズナ,シンボリクリスエス
2020100930,シニスターミニスター,ハーツクライ
2022101291,アドマイヤマーズ,Pivotal
2022105498,トーセンラー,Orb
2022104014,ルヴァンスレーヴ,ダイワメジャー
2022100237,モズアスコット,スペシャルウィーク
2022103869,ディスクリートキャット,コマンズ
2022102949,ブリックスアンドモルタル,キングカメハメハ
2022104889,キタサンブラック,Dansili
2022102939,リアルスティール,ヨハネスブルグ
2022104597,ドレフォン,Malibu Moon
2022104903,ルヴァンスレーヴ,クロフネ
2022100044,デクラレーションオブウォー,スペシャルウィーク
2021100238,コパノリッキー,Hard Spun
2020101641,マインドユアビスケッツ,フジキセキ
2019106632,スズカコーズウェイ,ブライアンズタイムBrian'
2019100581,キズナ,Cryptoclearance
2022104143,マインドユアビスケッツ,エンパイアメーカー
2022105129,ドゥラメンテ,ディープブリランテ
2022105417,サトノクラウン,ローエングリン
2022100381,ロジャーバローズ,タートルボウル
2019106357,ディープインパクト,Unbridled's Song
2021110116,Siyouni,Galileo
2021104669,キズナ,キングカメハメハ
2020101861,カレンブラックヒル,ハーツクライ
2022101623,ファインニードル,ハーツクライ
2022103304,ロードカナロア,Into Mischief
2021110119,Capitalist,Foxwedge
2022101567,ロジャーバローズ,キングカメハメハ
2022103948,カリフォルニアクローム,エピファネイア
2022101597,サトノアラジン,サマーバード
2022102815,リアルスティール,ダイワメジャー
2022103300,デクラレーションオブウォー,スズカフェニックス
2022107248,シルバーステート,ファンタスティックライト
2022104417,ビーチパトロール,ダンカーク
2018104865,ダイワメジャー,More Than Ready
2020104089,ドレフォン,ディープインパクト
2022105302,ロードカナロア,ネオユニヴァース
2021105570,エピファネイア,クロフネ
2021103426,シルバーステート,ルーラーシップ
2021105465,ルーラーシップ,アドマイヤベガ
2019103556,ヘニーヒューズ,ファンタスティックライト
2020106393,デクラレーションオブウォー,クロフネ
2019103983,ストロングリターン,ダイワメジャー
2022109145,アレスバローズ,タートルボウル
2019102106,コパノリッキー,Sinndar
2018103406,トーホウジャッカル,サクラバクシンオー
2023102981,リアルスティール,Galileo
2023105052,ドレフォン,シニスターミニスター
2023107465,ノーブルミッション,ストーミングホーム
2023105835,ダノンプレミアム,ロードカナロア
2023101694,タリスマニック,キングヘイロー
2023103502,クリソベリル,スウェプトオーヴァーボード
2023106874,スワーヴリチャード,Frankel
2023104662,ファインニードル,ヴィクトワールピサ
2023106242,ダノンスマッシュ,トーセンホマレボシ
2023102078,バゴ,エピファネイア
2023106284,キズナ,キングカメハメハ
2023107075,ニューイヤーズデイ,ディープインパクト
2023101721,ホッコータルマエ,ストロングリターン
2023110029,Maclean's Music,Afleet Alex
2023104172,ミスチヴィアスアレックス,ディープインパクト
2023102491,シャンハイボビー,ストーミングホーム
2023105890,フォーウィールドライブ,オルフェーヴル
2021103682,マジェスティックウォリアー,エンパイアメーカー
2022105708,エピファネイア,First Samurai
2021100193,マインドユアビスケッツ,Giant's Causeway
2023100933,エピファネイア,Storm Cat
2023103720,キタサンブラック,Malibu Moon
2023100288,キタサンブラック,コマンズ
2023106440,ゴールドシップ,Medicean
2023103986,シスキン,シンボリクリスエス
2023102452,キタサンブラック,English Channel
2023105124,リオンディーズ,キングズベストKing'
2023106910,コントレイル,ハービンジャー
2023100238,リオンリオン,ダンスインザダーク
2023105461,シャンハイボビー,Smart Strike
2023110060,Dawn Approach,Rio de La Plata
2022106585,ディスクリートキャット,サムライハート
2022102500,サートゥルナーリア,ジャングルポケット
2023103798,キタサンブラック,ワークフォース
2021102718,リアルスティール,クロフネ
2019101055,エスポワールシチー,フォーティナイナー
2022103746,ヘニーヒューズ,スズカマンボ
2023106856,リオンディーズ,サクラバクシンオー
2023104339,ヘニーヒューズ,ゼンノロブロイ
2023100541,リアルスティール,タニノギムレット
2023100452,エスポワールシチー,El Corredor
2023109111,スクワートルスクワート,トゥザグローリー
2023107156,ロードカナロア,ゼンノロブロイ
2023101973,シスキン,ダンスインザダーク
2023104979,シャンハイボビー,オレハマッテルゼ
2023101134,パイロ,Hard Spun
2023102230,Gun Runner,Tapit
2023103292,ルヴァンスレーヴ,キングカメハメハ
2023103441,モーリス,Tapit
2023104323,サトノアラジン,ワイルドラッシュ
2023103682,クリソベリル,マジェスティックウォリアー
2023106546,シニスターミニスター,アフリート
2023100601,ロジャーバローズ,ブライアンズタイムBrian'
2023106647,サトノアラジン,オルフェーヴル
2023106139,キセキ,アジアエクスプレス
2023105194,インディチャンプ,ヴィクトワールピサ
2023105050,デクラレーションオブウォー,ケイムホーム
2023104476,トランセンド,Pioneerof the Nile
2023103763,トーセンラー,ローエングリン
2023105989,タワーオブロンドン,ゼンノロブロイ
2023103334,マインドユアビスケッツ,シンボリクリスエス
2023102105,アメリカンペイトリオット,キンシャサノキセキ
2023106092,イスラボニータ,ロードカナロア
2023105353,ナダル,Invincible Spirit
2023109105,アレスバローズ,サンデーサイレンス
2023104678,シルバーステート,Harlan's Holiday
2023107157,アルアイン,ルーラーシップ
2023107366,レイデオロ,エンパイアメーカー
2023102224,タリスマニック,ダノンシャンティ
2023102584,キズナ,Distorted Humor
2023105648,キズナ,ヴァーミリアン
2023102124,ドレフォン,モンテロッソ
2023105236,キズナ,Sageburg
2023106068,コントレイル,キングカメハメハ
2020103433,ドゥラメンテ,Equal Stripes
2022104398,デクラレーションオブウォー,フジキセキ
2022100204,ジャスタウェイ,エンパイアメーカー
2022104120,デクラレーションオブウォー,キングカメハメハ
2021106757,モーニン,サンデーサイレンス
2020102993,エピファネイア,Kingmambo
2021102728,サトノダイヤモンド,スピニングワールド
2022110105,Into Mischief,Warrior's Reward
2018104534,ロードカナロア,アグネスタキオン
2023103218,モズアスコット,ゼンノロブロイ
2023100841,フォーウィールドライブ,シニスターミニスター
2023102859,ヴァンセンヌ,サクラプレジデント
2023104539,クリソベリル,ヨハネスブルグ
2023106572,キセキ,メイショウボーラー
2023103685,サトノアラジン,Acclamation
2023106234,インディチャンプ,キンシャサノキセキ
2023106320,ビッグアーサー,ハービンジャー
2023109125,テーオーヘリオス,ダンスインザダーク
2023106872,シュヴァルグラン,ロードカナロア
2023100217,モーリス,マンハッタンカフェ
2018103005,マジェスティックウォリアー,スペシャルウィーク
2023103889,リアルスティール,War Front
2023107052,シルバーステート,Eltish
2023103892,St Mark's Basilica,Invincible Spirit
2023103354,サトノクラウン,ノヴェリスト
2023104867,ビッグアーサー,ステイゴールド
2023107337,ミスターメロディ,アグネスタキオン
2023100695,マテラスカイ,ハーツクライ
2023102795,ハービンジャー,ディープインパクト
2023101254,バゴ,ルーラーシップ
2023103448,ウインブライト,キャプテントゥーレ
2023107190,ドレフォン,スペシャルウィーク
2023106975,インディチャンプ,ハービンジャー
2023105591,フィレンツェファイア,フレンチデピュティ
2023105027,ドレフォン,ディープインパクト
2023102241,ミスターメロディ,メイショウサムソン
2023103406,クリソベリル,エンパイアメーカー
2023101236,イスラボニータ,ロードカナロア
2023101500,ジャスタウェイ,エスポワールシチー
2023103189,フィレンツェファイア,フジキセキ
2023105463,マテラスカイ,ノヴェリスト
2023107438,クリソベリル,Invincible Spirit
2023102154,トーセンラー,ワイルドラッシュ
2022105190,サートゥルナーリア,クロフネ
2023105796,エピファネイア,ディープインパクト
2023106921,ハービンジャー,ハーツクライ
2021106368,パレスマリス,Street Cry
2021105540,ロードカナロア,ディープインパクト
2019102983,ホッコータルマエ,ウォーエンブレム
2022110129,Tapit,Medaglia d'Oro
2022102716,ノヴェリスト,ゴールドアリュール
2022105848,ナダル,ゴールドアリュール
2023103674,ナダル,ディープインパクト
2023105899,パイロ,Invincible Spirit
2023104343,ヘニーヒューズ,ゼンノロブロイ
2023106222,ミスチヴィアスアレックス,ディープインパクト
2023104750,シニスターミニスター,クロフネ
2023103042,サトノダイヤモンド,クロフネ
2023104158,シニスターミニスター,アルデバラン
2023107300,ルーラーシップ,キンシャサノキセキ
2023103817,インディチャンプ,Sky Mesa
2023106403,ドレフォン,キングカメハメハ
2023100427,シルバーステート,ゴールドヘイロー
2023104056,コントレイル,Van Nistelrooy
2023104905,ダノンプレミアム,サブミーカー
2020104745,シルバーステート,キングカメハメハ
2023105334,エピファネイア,キングカメハメハ
2023106949,サトノダイヤモンド,Singspiel
2023107036,オルフェーヴル,Candy Ride
2023103737,キズナ,Champs Elysees
2023103488,エピファネイア,Dubawi
2023105371,コントレイル,Galileo
2023105865,ルーラーシップ,ダノンシャンティ
2023101036,リオンディーズ,ハービンジャー
2023100716,ルーラーシップ,エイシンフラッシュ
2023103767,トーセンラー,Kitten's Joy
2023102467,ルヴァンスレーヴ,ゴールドアリュール
2023105249,ナダル,Orb
2023101111,ディスクリートキャット,パイロ
2023101704,ヴァンゴッホ,Bellamy Road
2023110028,Good Magic,Anabaa
2023101610,アジアエクスプレス,ゴールドヘイロー
2023104247,サンダースノー,トゥザワールド
2023100378,ベンバトル,Danehill Dancer
2023106815,インディチャンプ,More Than Ready
2023105367,レイデオロ,Medaglia d'Oro
2021102380,ドレフォン,フジキセキ
2020104287,マクフィ,スペシャルウィーク
2020102688,ドゥラメンテ,Street Cry
2021100294,キズナ,アフリート
2022104985,ミッキーアイル,Monsun
2022105194,キズナ,ウォーエンブレム
2022107012,レイデオロ,ディープインパクト
2022104715,モーリス,ディープインパクト
2023103087,City of Light,War Front
2023107534,Speightstown,Gun Runner
2023110095,Cairo Prince,Girolamo
2023104692,ゴールドドリーム,ストーミングホーム
2023103163,イスラボニータ,ブライアンズタイムBrian'
2023106375,サトノクラウン,スクリーンヒーロー
2023104477,イスラボニータ,エンパイアメーカー
2023106236,アルアイン,ヨハネスブルグ
2023103353,ダノンキングリー,Unbridled's Song
2023106931,フィエールマン,キングカメハメハ
2023103643,タワーオブロンドン,サンデーサイレンス
2023103861,イスラボニータ,ソングオブウインド
2023110027,Frankel,Observatory
2023102290,アルアイン,タイキシャトル
2023101716,ドリームバレンチノ,ダイワメジャー
2023104011,シルバーステート,シンボリクリスエス
2023103357,シャンハイボビー,ディープインパクト
2023107449,タワーオブロンドン,ダイワメジャー
2022102138,ナダル,ディープインパクト
2023103795,ポエティックフレア,ブライアンズタイムBrian'
2023103743,ミッキーロケット,ディープブリランテ
2023103166,インディチャンプ,ローエングリン
2023102245,フィエールマン,ケイムホーム
2023102407,ストロングリターン,スペシャルウィーク
2023105869,キタサンブラック,ステイゴールド
2023104391,ロードカナロア,ジャングルポケット
2023103268,ダノンプレミアム,ジャングルポケット
2023107241,キズナ,Lizard Island
2023106115,エピファネイア,ディープインパクト
2023110016,Sioux Nation,Beat Hollow
2023110043,Nyquist,Bernardini
2023103180,ブリックスアンドモルタル,マンハッタンカフェ
2023107047,キズナ,Laoban
2023106563,リオンディーズ,フレンチデピュティ
2023104925,デクラレーションオブウォー,ジャスタウェイ
2023102131,ミッキーアイル,ジャイアントレッカー
2023105026,マテラスカイ,ドゥラメンテ
2023106559,ドレフォン,ディープブリランテ
2023104460,ダノンキングリー,Johan Cruyff
2023100342,ディスクリートキャット,マンハッタンカフェ
2023100016,サートゥルナーリア,ヴィクトワールピサ
2021102894,マクフィ,Medaglia d'Oro
2022106189,モズアスコット,キングヘイロー
2020110065,American Pharoah,Cuvee
2022101827,ヘンリーバローズ,シンボリクリスエス
2022100080,グレーターロンドン,クロフネ
2022105077,キンシャサノキセキ,Tapizar
2021103550,ブリックスアンドモルタル,ブラックタイド
2020107214,ヘニーヒューズ,サウスヴィグラス
2023104319,アニマルキングダム,キングズベストKing'
2023107298,リオンディーズ,ヴァーミリアン
2023100814,モーリス,Unbridled's Song
2023103606,エピファネイア,キングカメハメハ
2023103176,ミスターメロディ,ダンスインザダーク
2023103401,サートゥルナーリア,ディープインパクト
2023104475,リアルインパクト,ワークフォース
2023103766,ポエティックフレア,ルーラーシップ
2023107264,マテラスカイ,ミッキーアイル
2023101318,リオンディーズ,ヴィクトワールピサ
2023101145,ジャスタウェイ,ノヴェリスト
2023100605,ドレフォン,アグネスタキオン
2023105080,ブリックスアンドモルタル,スペシャルウィーク
2023103918,インディチャンプ,ディープブリランテ
2023105666,ミッキーアイル,More Than Ready
2023105635,ニューイヤーズデイ,ヴィクトワールピサ
2023104734,ストロングリターン,ゴールドアリュール
2023105127,クリソベリル,ドリームジャーニー
2023104549,コパノリッキー,クロフネ
2023101336,リアルインパクト,フォーティナイナー
2023105611,アメリカンペイトリオット,オレハマッテルゼ
2023100567,バンドワゴン,ネオユニヴァース
2023102327,マジェスティックウォリアー,エンパイアメーカー
2023100619,オルフェーヴル,スウェプトオーヴァーボード
2023106514,フォーウィールドライブ,ドゥラメンテ
2021102919,リアルスティール,ノヴェリスト
2023102991,カリフォルニアクローム,ヘニーヒューズ
2023104752,ミスチヴィアスアレックス,ストラヴィンスキー
2023109117,ネロ,メイショウボーラー
2021105958,ニューイヤーズデイ,サンデーサイレンス
2020106816,デクラレーションオブウォー,フサイチコンコルド
2018100961,キズナ,アフリート
2020109096,ダノンバラード,エンパイアメーカー
2020103553,ハーツクライ,Unbridled's Song
2021106237,サンダースノー,サクラバクシンオー
2023106228,ジョーカプチーノ,トゥザグローリー
2023101013,カレンブラックヒル,アドマイヤムーン
2023102901,リアルスティール,Liam's Map
2023106904,ドレフォン,ダイワメジャー
2022101539,シニスターミニスター,ワイルドラッシュ
2023102443,キタサンブラック,アドマイヤムーン
2023106569,アメリカンペイトリオット,ハービンジャー
2023105836,ダノンスマッシュ,ディープインパクト
2023106223,ミッキーアイル,Storm Cat
2023101056,モーリス,Multiplex
2023107042,ミッキーアイル,Vindication
2023105657,タリスマニック,タニノギムレット
2023103319,ブリックスアンドモルタル,ハービンジャー
2023105801,コントレイル,City Zip
2023106943,シルバーステート,キンシャサノキセキ
2023105737,モズアスコット,ロードカナロア
2023102684,ミッキーアイル,カジノドライヴ
2023103056,ミスチヴィアスアレックス,ゼンノロブロイ
2023100771,キセキ,マンハッタンカフェ
2023102923,サートゥルナーリア,エンパイアメーカー
2023106716,コントレイル,Invincible Spirit
2023103531,コントレイル,シンボリクリスエス
2023104315,シルバーステート,クロフネ
2023101576,キタサンブラック,Acclamation
2023103412,ブリックスアンドモルタル,オルフェーヴル
2023104872,フィエールマン,タートルボウル
2023104337,サートゥルナーリア,シンボリクリスエス
2023105638,レイデオロ,Dansili
2021106682,キズナ,Indygo Shiner
2023105806,ダノンプレミアム,Tapit
2023104941,サンライズソア,マジェスティックウォリアー
2023104988,ニューイヤーズデイ,アイルハヴアナザーI'
2023103746,ミスターメロディ,コロナドズクエストCoronado'
2023106227,ダノンプレミアム,ジョーカプチーノ
2023105720,イスラボニータ,エンパイアメーカー
2023103101,ヘンリーバローズ,チチカステナンゴ
2023102996,リオンディーズ,ハーツクライ
2023104381,サートゥルナーリア,ディープインパクト
2023102487,タリスマニック,アグネスタキオン
2023105210,ミッキーアイル,Lope de Vega
2023105237,コントレイル,Kendargent
2023107350,ブリックスアンドモルタル,キングカメハメハ
2023103777,ミッキーアイル,ハービンジャー
2023101751,レイデオロ,スズカマンボ
2023106304,キタサンブラック,Awesome Again
2023103425,ルーラーシップ,ローエングリン
2023104304,ダノンスマッシュ,ディープインパクト
2023103876,ミスチヴィアスアレックス,Point Given
2023105616,テーオーヘリオス,カジノドライヴ
2023102036,タワーオブロンドン,パイロ
2023103852,アメリカンペイトリオット,ハービンジャー
2023102700,モズアスコット,ルーラーシップ
2023100014,レッドファルクス,Storm Cat
2023103612,ニューイヤーズデイ,ロードカナロア
2023100676,ヘニーヒューズ,ディープブリランテ
2023102176,フィレンツェファイア,アドマイヤムーン
2023103436,ナダル,デュランダル
2023103762,マインドユアビスケッツ,ジャスタウェイ
2023104010,ヘニーヒューズ,キングカメハメハ
2023104818,ミスチヴィアスアレックス,エスケンデレヤ
2021105489,ドレフォン,ダイワメジャー
2023105291,クリソベリル,Uncle Mo
2023103329,パイロ,Wilburn
2023105339,リオンディーズ,ファルブラヴ
2023110015,Dark Angel,Shamardal
2023105103,リオンディーズ,アグネスタキオン
2023103916,ビーチパトロール,アドマイヤジャパン
2023110038,Maxfield,Tapit
2023103596,フィレンツェファイア,ディープインパクト
2023101756,ホッコータルマエ,ヴィクトワールピサ
2023102092,ヴァンゴッホ,Zensational
2023103590,リーチザクラウン,ルーラーシップ
2023101579,ホッコータルマエ,ヘニーヒューズ
2023106555,ダノンレジェンド,エンパイアメーカー
2023101861,ルヴァンスレーヴ,スペシャルウィーク
2023105122,デクラレーションオブウォー,シンボリクリスエス
2023101586,リオンディーズ,War Front
2023100404,タイセイレジェンド,ステイゴールド
2023106750,キセキ,Camelot
2023103703,リアルスティール,ロードカナロア
2023106903,レイデオロ,エンパイアメーカー
2023100456,ワンダーアキュート,ストラヴィンスキー
2023101200,モーリス,ディスクリートキャット
2023106855,モーリス,ドゥラメンテ
2023100938,コントレイル,Star Dabbler
2023106636,シルバーステート,Smart Strike
2023105370,コントレイル,Quality Road
2023102343,カリフォルニアクローム,ディープインパクト
2023100141,キタサンブラック,キングカメハメハ
2022100018,サートゥルナーリア,Charm Spirit
2023104996,Study of Man,Scat Daddy
2023100521,ディーマジェスティ,キングカメハメハ
2021103987,リアルスティール,フォーティナイナーズサン
2021103287,シルバーステート,フレンチデピュティ
2021100639,ドレフォン,ダイワメジャー
2023102720,リアルスティール,アドマイヤムーン
2023103423,キタサンブラック,ヴィクトワールピサ
2023107016,キズナ,Lomitas
2023104370,サートゥルナーリア,Ghostzapper
2023105897,レイデオロ,ハービンジャー
2023102337,ルーラーシップ,ハーツクライ
2023100992,ロジャーバローズ,ワークフォース
2023104289,ファインニードル,ハーツクライ
2023106720,モーリス,Dark Angel
2023101529,ルーラーシップ,ディープインパクト
2023102576,ルヴァンスレーヴ,ルーラーシップ
2023100969,デクラレーションオブウォー,ワイルドラッシュ
2023104384,シニスターミニスター,Distorted Humor
2023105058,ルヴァンスレーヴ,ハーツクライ
2023100063,シニスターミニスター,ジャングルポケット
2023107314,ナダル,ディープインパクト
2023104930,スズカコーズウェイ,サンデーサイレンス
2023105722,ハービンジャー,ダイワメジャー
2023103660,ナダル,ステイゴールド
2023102106,ヴァンゴッホ,ダイワメジャー
2023104537,ミスターメロディ,Curlin
2022104276,マクフィ,マンハッタンカフェ
2020100681,ハーツクライ,サクラバクシンオー
2022105073,キタサンブラック,ジェネラス
2021105430,リアルインパクト,フレンチデピュティ
2018103828,ニホンピロアワーズ,オペラハウス
2023105668,フィレンツェファイア,キンシャサノキセキ
2023109164,ニューイヤーズデイ,Bated Breath
2023102239,ナダル,ルーラーシップ
2023102173,エスポワールシチー,クロフネ
2023100375,マインドユアビスケッツ,ハービンジャー
2023106637,ダノンレジェンド,コロナドズクエストCoronado'
2023103442,ナダル,ステイゴールド
2023105467,サンダースノー,Invincible Spirit
2023103829,オルフェーヴル,エイシンフラッシュ
2023101854,ビッグアーサー,フレンチデピュティ
2023107418,タリスマニック,アグネスデジタル
2023101988,ホッコータルマエ,ヴリル
2023101685,マインドユアビスケッツ,スマートファルコン
2023101893,スワーヴリチャード,オルフェーヴル
2023102672,ダノンスマッシュ,フレンチデピュティ
2023106837,ドレフォン,キングカメハメハ
2023104358,フィエールマン,フレンチデピュティ
2023104027,リアルスティール,ノヴェリスト
2023101207,リオンディーズ,スクリーンヒーロー
2023102951,ドレフォン,ディープインパクト
2023100823,スワーヴリチャード,タートルボウル
2023103723,ロードカナロア,Starspangledbanner
2023104324,モズアスコット,フレンチデピュティ
2023100912,エピファネイア,Curlin
2023104378,コントレイル,ウォーエンブレム
2023101303,ジャスタウェイ,チチカステナンゴ
2023101821,サトノクラウン,アドマイヤボス
2023102553,クリソベリル,エンパイアメーカー
2023107295,ポエティックフレア,アグネスタキオン
2023101139,キズナ,Dubawi
2023104388,モズアスコット,クロフネ
2023107092,エピファネイア,Tiznow
2023102708,ダイワメジャー,キングカメハメハ
2023106840,エピファネイア,ハーツクライ
2023105281,サートゥルナーリア,ハービンジャー
2023103394,イスラボニータ,Yesbyjimminy
2023101449,リアルスティール,スクリーンヒーロー
2023101744,Tom's d'Etat,Scat Daddy
2023105418,シルバーステート,Marju
2023110001,St Mark's Basilica,Monsun
2023103556,ルーラーシップ,ディープインパクト
2023102217,キタサンブラック,St. Petersburg
2023102475,カリフォルニアクローム,ドゥラメンテ
2023106084,コントレイル,ダイワメジャー
2023100910,ダノンスマッシュ,タニノギムレット
2023100457,ノーブルミッション,ケイムホーム
2023107140,ロードカナロア,Siyouni
2023104669,ミスターメロディ,ダイワメジャー
2023106536,ディスクリートキャット,タニノギムレット
2023105480,レッドファルクス,チチカステナンゴ
2023101709,ミッキーアイル,キングカメハメハ
2023105168,サートゥルナーリア,シンボリクリスエス
2023102061,ヴァンゴッホ,ヘニーヒューズ
2020106836,ハービンジャー,サンデーサイレンス
2022105963,ナダル,ディープインパクト
2019106368,キンシャサノキセキ,ブライアンズタイムBrian'
2019103679,トゥザグローリー,サクラバクシンオー
2021103116,ファインニードル,グラスワンダー
2022105150,キタサンブラック,Fastnet Rock
2023105256,アドマイヤマーズ,Union Rags
2023110063,Practical Joke,Scat Daddy
2023101918,タワーオブロンドン,ディープインパクト
2023101161,ディスクリートキャット,パイロ
2023107211,アルバート,フジキセキ
2023101047,カフジテイク,ハービンジャー
2023106289,サンダースノー,ノヴェリスト
2023103240,マジェスティックウォリアー,スウェプトオーヴァーボード
2023103511,イスラボニータ,ティンバーカントリー
2023106571,エスポワールシチー,アイルハヴアナザーI'
2023101607,ホッコータルマエ,アドマイヤムーン
2023101097,リアルスティール,リオンディーズ
2023100945,フォーウィールドライブ,ダイワメジャー
2023101082,シャンハイボビー,ステイゴールド
